# Format: year	player1	player2	weight	team
2010	Bruno Fernandes	Luke Shaw	1	Manchester United
2010	Bruno Fernandes	Nemanja Vidic	1	Manchester United
2010	Bruno Fernandes	Patrice Evra	1	Manchester United
2010	Bruno Fernandes	Paul Scholes	1	Manchester United
2010	Bruno Fernandes	Peter Schmeichel	1	Manchester United
2010	Bruno Fernandes	Rio Ferdinand	1	Manchester United
2010	Bruno Fernandes	Roy Keane	1	Manchester United
2010	Bruno Fernandes	Ruud van Nistelrooy	1	Manchester United
2010	Bruno Fernandes	Ryan Giggs	1	Manchester United
2010	Bruno Fernandes	Wayne Rooney	1	Manchester United
2010	Bryan Cristante	Cafu	1	AS Roma
2010	Bryan Cristante	Chris Smalling	1	AS Roma
2010	Bryan Cristante	Daniele De Rossi	1	AS Roma
2010	Bryan Cristante	Edin Dzeko	1	AS Roma
2010	Bryan Cristante	Francesco Totti	1	AS Roma
2010	Bryan Cristante	Gabriel Batistuta	1	AS Roma
2010	Bryan Cristante	Gianluca Mancini	1	AS Roma
2010	Bryan Cristante	John Arne Riise	1	AS Roma
2010	Bryan Cristante	Leonardo Spinazzola	1	AS Roma
2010	Bryan Cristante	Lorenzo Pellegrini	1	AS Roma
2010	Bryan Cristante	Mile Svilar	1	AS Roma
2010	Bryan Cristante	Nicolo Zaniolo	1	AS Roma
2010	Bryan Cristante	Paulo Dybala	1	AS Roma
2010	Bryan Cristante	Roger Ibanez	1	AS Roma
2010	Bryan Cristante	Romelu Lukaku	1	AS Roma
2010	Bryan Cristante	Rui Patricio	1	AS Roma
2010	Bryan Cristante	Stephan El Shaarawy	1	AS Roma
2010	Bryan Cristante	Tammy Abraham	1	AS Roma
2010	Cafu	Chris Smalling	1	AS Roma
2010	Cafu	Christian Pulisic	1	AC Milan
2010	Cafu	Clarence Seedorf	1	AC Milan
2010	Cafu	Daniele De Rossi	1	AS Roma
2010	Cafu	Davide Calabria	1	AC Milan
2010	Cafu	Edin Dzeko	1	AS Roma
2010	Cafu	Fikayo Tomori	1	AC Milan
2010	Cafu	Filippo Inzaghi	1	AC Milan
2010	Cafu	Francesco Totti	1	AS Roma
2010	Cafu	Gabriel Batistuta	1	AS Roma
2010	Cafu	Gennaro Gattuso	1	AC Milan
2010	Cafu	Gianluca Mancini	1	AS Roma
2010	Cafu	Gianluigi Donnarumma	1	AC Milan
2010	Cafu	Ismael Bennacer	1	AC Milan
2010	Cafu	John Arne Riise	1	AS Roma
2010	Cafu	Kaka	1	AC Milan
2010	Cafu	Leonardo Spinazzola	1	AS Roma
2010	Cafu	Lorenzo Pellegrini	1	AS Roma
2010	Cafu	Mike Maignan	1	AC Milan
2010	Cafu	Mile Svilar	1	AS Roma
2010	Cafu	Nicolo Zaniolo	1	AS Roma
2010	Cafu	Olivier Giroud	1	AC Milan
2010	Cafu	Paolo Maldini	1	AC Milan
2010	Cafu	Paulo Dybala	1	AS Roma
2010	Cafu	Rafael Leao	1	AC Milan
2010	Cafu	Roger Ibanez	1	AS Roma
2010	Cafu	Romelu Lukaku	1	AS Roma
2010	Cafu	Rui Patricio	1	AS Roma
2010	Cafu	Samuel Chukwueze	1	AC Milan
2010	Cafu	Sandro Tonali	1	AC Milan
2010	Cafu	Simon Kjær	1	AC Milan
2010	Cafu	Stephan El Shaarawy	1	AS Roma
2010	Cafu	Tammy Abraham	1	AS Roma
2010	Cafu	Theo Hernandez	1	AC Milan
2010	Cafu	Zlatan Ibrahimović	1	AC Milan
2010	Carles Puyol	Dani Alves	1	Barcelona
2010	Carles Puyol	Frenkie de Jong	1	Barcelona
2010	Carles Puyol	Gavi	1	Barcelona
2010	Carles Puyol	Gerard Pique	1	Barcelona
2010	Carles Puyol	Ilkay Gundogan	1	Barcelona
2010	Carles Puyol	Inaki Pena	1	Barcelona
2010	Carles Puyol	Jordi Alba	1	Barcelona
2010	Carles Puyol	Jules Kounde	1	Barcelona
2010	Carles Puyol	Lamine Yamal	1	Barcelona
2010	Carles Puyol	Lionel Messi	1	Barcelona
2010	Carles Puyol	Luis Suarez	1	Barcelona
2010	Carles Puyol	Marc-Andre ter Stegen	1	Barcelona
2010	Carles Puyol	Neymar	1	Barcelona
2010	Carles Puyol	Pedri	1	Barcelona
2010	Carles Puyol	Raphinha	1	Barcelona
2010	Carles Puyol	Robert Lewandowski	1	Barcelona
2010	Carles Puyol	Ronald Araujo	1	Barcelona
2010	Carles Puyol	Samuel Eto'o	1	Barcelona
2010	Carles Puyol	Sergio Busquets	1	Barcelona
2010	Carles Puyol	Victor Valdes	1	Barcelona
2010	Carles Puyol	Xavi Hernandez	1	Barcelona
2010	Carlitos	Ernest Muçi	1	Legia Warszawa
2010	Carlitos	Jakub Rzeźniczak	1	Legia Warszawa
2010	Carlitos	Josue	1	Legia Warszawa
2010	Carlitos	Kacper Tobiasz	1	Legia Warszawa
2010	Carlitos	Krzysztof Mączyński	1	Legia Warszawa
2010	Carlitos	Luquinhas	1	Legia Warszawa
2010	Carlitos	Maik Nawrocki	1	Legia Warszawa
2010	Carlitos	Marc Gual	1	Legia Warszawa
2010	Carlitos	Michał Pazdan	1	Legia Warszawa
2010	Carlitos	Miroslav Radović	1	Legia Warszawa
2010	Carlitos	Nemanja Nikolić	1	Legia Warszawa
2010	Carlitos	Radosław Cierzniak	1	Legia Warszawa
2010	Carlitos	Tomasz Brzyski	1	Legia Warszawa
2010	Carlitos	Tomasz Jodłowiec	1	Legia Warszawa
2010	Carlitos	Vadis Odjidja-Ofoe	1	Legia Warszawa
2010	Carlitos	Yuri Ribeiro	1	Legia Warszawa
2010	Casemiro	Christian Eriksen	1	Manchester United
2010	Casemiro	Claude Makelele	1	Real Madrid
2010	Casemiro	Cristiano Ronaldo	1	Manchester United
2010	Casemiro	Cristiano Ronaldo	1	Real Madrid
2010	Casemiro	Dani Carvajal	1	Real Madrid
2010	Casemiro	David Alaba	1	Real Madrid
2010	Casemiro	David Beckham	1	Manchester United
2010	Casemiro	David de Gea	1	Manchester United
2010	Casemiro	Eduardo Camavinga	1	Real Madrid
2010	Casemiro	Eric Cantona	1	Manchester United
2010	Casemiro	Federico Valverde	1	Real Madrid
2010	Casemiro	Ferland Mendy	1	Real Madrid
2010	Casemiro	Gareth Bale	1	Real Madrid
2010	Casemiro	Gary Neville	1	Manchester United
2010	Casemiro	Harry Maguire	1	Manchester United
2010	Casemiro	Iker Casillas	1	Real Madrid
2010	Casemiro	Jude Bellingham	1	Real Madrid
2010	Casemiro	Karim Benzema	1	Real Madrid
2010	Casemiro	Kylian Mbappe	1	Real Madrid
2010	Casemiro	Lisandro Martinez	1	Manchester United
2010	Casemiro	Luka Modric	1	Real Madrid
2010	Casemiro	Luke Shaw	1	Manchester United
2010	Casemiro	Marcelo	1	Real Madrid
2010	Casemiro	Nemanja Vidic	1	Manchester United
2010	Casemiro	Patrice Evra	1	Manchester United
2010	Casemiro	Paul Scholes	1	Manchester United
2010	Casemiro	Peter Schmeichel	1	Manchester United
2010	Casemiro	Raphael Varane	1	Real Madrid
2010	Casemiro	Raul	1	Real Madrid
2010	Casemiro	Rio Ferdinand	1	Manchester United
2010	Casemiro	Roy Keane	1	Manchester United
2010	Casemiro	Ruud van Nistelrooy	1	Manchester United
2010	Casemiro	Ryan Giggs	1	Manchester United
2010	Casemiro	Sergio Ramos	1	Real Madrid
2010	Casemiro	Thibaut Courtois	1	Real Madrid
2010	Casemiro	Toni Kroos	1	Real Madrid
2010	Casemiro	Wayne Rooney	1	Manchester United
2010	Casemiro	Zinedine Zidane	1	Real Madrid
2010	Chris Smalling	Daniele De Rossi	1	AS Roma
2010	Chris Smalling	Edin Dzeko	1	AS Roma
2010	Chris Smalling	Francesco Totti	1	AS Roma
2010	Chris Smalling	Gabriel Batistuta	1	AS Roma
2010	Chris Smalling	Gianluca Mancini	1	AS Roma
2010	Chris Smalling	John Arne Riise	1	AS Roma
2010	Chris Smalling	Leonardo Spinazzola	1	AS Roma
2010	Chris Smalling	Lorenzo Pellegrini	1	AS Roma
2010	Chris Smalling	Mile Svilar	1	AS Roma
2010	Chris Smalling	Nicolo Zaniolo	1	AS Roma
2010	Chris Smalling	Paulo Dybala	1	AS Roma
2010	Chris Smalling	Roger Ibanez	1	AS Roma
2010	Chris Smalling	Romelu Lukaku	1	AS Roma
2010	Chris Smalling	Rui Patricio	1	AS Roma
2010	Chris Smalling	Stephan El Shaarawy	1	AS Roma
2010	Chris Smalling	Tammy Abraham	1	AS Roma
2010	Christian Eriksen	Cristiano Ronaldo	1	Manchester United
2010	Christian Eriksen	David Beckham	1	Manchester United
2010	Christian Eriksen	David de Gea	1	Manchester United
2010	Christian Eriksen	Eric Cantona	1	Manchester United
2010	Christian Eriksen	Gary Neville	1	Manchester United
2010	Christian Eriksen	Harry Maguire	1	Manchester United
2010	Christian Eriksen	Lisandro Martinez	1	Manchester United
2010	Christian Eriksen	Luke Shaw	1	Manchester United
2010	Christian Eriksen	Nemanja Vidic	1	Manchester United
2010	Christian Eriksen	Patrice Evra	1	Manchester United
2010	Christian Eriksen	Paul Scholes	1	Manchester United
2010	Christian Eriksen	Peter Schmeichel	1	Manchester United
2010	Christian Eriksen	Rio Ferdinand	1	Manchester United
2010	Christian Eriksen	Roy Keane	1	Manchester United
2010	Christian Eriksen	Ruud van Nistelrooy	1	Manchester United
2010	Christian Eriksen	Ryan Giggs	1	Manchester United
2010	Christian Eriksen	Wayne Rooney	1	Manchester United
2010	Christian Pulisic	Clarence Seedorf	1	AC Milan
2010	Christian Pulisic	Davide Calabria	1	AC Milan
2010	Christian Pulisic	Fikayo Tomori	1	AC Milan
2010	Christian Pulisic	Filippo Inzaghi	1	AC Milan
2010	Christian Pulisic	Gennaro Gattuso	1	AC Milan
2010	Christian Pulisic	Gianluigi Donnarumma	1	AC Milan
2010	Christian Pulisic	Ismael Bennacer	1	AC Milan
2010	Christian Pulisic	Kaka	1	AC Milan
2010	Christian Pulisic	Mike Maignan	1	AC Milan
2010	Christian Pulisic	Olivier Giroud	1	AC Milan
2010	Christian Pulisic	Paolo Maldini	1	AC Milan
2010	Christian Pulisic	Rafael Leao	1	AC Milan
2010	Christian Pulisic	Samuel Chukwueze	1	AC Milan
2010	Christian Pulisic	Sandro Tonali	1	AC Milan
2010	Christian Pulisic	Simon Kjær	1	AC Milan
2010	Christian Pulisic	Theo Hernandez	1	AC Milan
2010	Christian Pulisic	Zlatan Ibrahimović	1	AC Milan
2010	Clarence Seedorf	Davide Calabria	1	AC Milan
2010	Clarence Seedorf	Fikayo Tomori	1	AC Milan
2010	Clarence Seedorf	Filippo Inzaghi	1	AC Milan
2010	Clarence Seedorf	Gennaro Gattuso	1	AC Milan
2010	Clarence Seedorf	Gianluigi Donnarumma	1	AC Milan
2010	Clarence Seedorf	Ismael Bennacer	1	AC Milan
2010	Clarence Seedorf	Kaka	1	AC Milan
2010	Clarence Seedorf	Mike Maignan	1	AC Milan
2010	Clarence Seedorf	Olivier Giroud	1	AC Milan
2010	Clarence Seedorf	Paolo Maldini	1	AC Milan
2010	Clarence Seedorf	Rafael Leao	1	AC Milan
2010	Clarence Seedorf	Samuel Chukwueze	1	AC Milan
2010	Clarence Seedorf	Sandro Tonali	1	AC Milan
2010	Clarence Seedorf	Simon Kjær	1	AC Milan
2010	Clarence Seedorf	Theo Hernandez	1	AC Milan
2010	Clarence Seedorf	Zlatan Ibrahimović	1	AC Milan
2010	Claude Makelele	Cristiano Ronaldo	1	Real Madrid
2010	Claude Makelele	Dani Carvajal	1	Real Madrid
2010	Claude Makelele	David Alaba	1	Real Madrid
2010	Claude Makelele	Eduardo Camavinga	1	Real Madrid
2010	Claude Makelele	Federico Valverde	1	Real Madrid
2010	Claude Makelele	Ferland Mendy	1	Real Madrid
2010	Claude Makelele	Gareth Bale	1	Real Madrid
2010	Claude Makelele	Iker Casillas	1	Real Madrid
2010	Claude Makelele	Jude Bellingham	1	Real Madrid
2010	Claude Makelele	Karim Benzema	1	Real Madrid
2010	Claude Makelele	Kylian Mbappe	1	Real Madrid
2010	Claude Makelele	Luka Modric	1	Real Madrid
2010	Claude Makelele	Marcelo	1	Real Madrid
2010	Claude Makelele	Raphael Varane	1	Real Madrid
2010	Claude Makelele	Raul	1	Real Madrid
2010	Claude Makelele	Sergio Ramos	1	Real Madrid
2010	Claude Makelele	Thibaut Courtois	1	Real Madrid
2010	Claude Makelele	Toni Kroos	1	Real Madrid
2010	Claude Makelele	Zinedine Zidane	1	Real Madrid
2010	Cristiano Ronaldo	Dani Carvajal	1	Real Madrid
2010	Cristiano Ronaldo	David Alaba	1	Real Madrid
2010	Cristiano Ronaldo	David Beckham	1	Manchester United
2010	Cristiano Ronaldo	David de Gea	1	Manchester United
2010	Cristiano Ronaldo	Eduardo Camavinga	1	Real Madrid
2010	Cristiano Ronaldo	Eric Cantona	1	Manchester United
2010	Cristiano Ronaldo	Federico Valverde	1	Real Madrid
2010	Cristiano Ronaldo	Ferland Mendy	1	Real Madrid
2010	Cristiano Ronaldo	Gareth Bale	1	Real Madrid
2010	Cristiano Ronaldo	Gary Neville	1	Manchester United
2010	Cristiano Ronaldo	Harry Maguire	1	Manchester United
2010	Cristiano Ronaldo	Iker Casillas	1	Real Madrid
2010	Cristiano Ronaldo	Jude Bellingham	1	Real Madrid
2010	Cristiano Ronaldo	Karim Benzema	1	Real Madrid
2010	Cristiano Ronaldo	Kylian Mbappe	1	Real Madrid
2010	Cristiano Ronaldo	Lisandro Martinez	1	Manchester United
2010	Cristiano Ronaldo	Luka Modric	1	Real Madrid
2010	Cristiano Ronaldo	Luke Shaw	1	Manchester United
2010	Cristiano Ronaldo	Marcelo	1	Real Madrid
2010	Cristiano Ronaldo	Nemanja Vidic	1	Manchester United
2010	Cristiano Ronaldo	Patrice Evra	1	Manchester United
2010	Cristiano Ronaldo	Paul Scholes	1	Manchester United
2010	Cristiano Ronaldo	Peter Schmeichel	1	Manchester United
2010	Cristiano Ronaldo	Raphael Varane	1	Real Madrid
2010	Cristiano Ronaldo	Raul	1	Real Madrid
2010	Cristiano Ronaldo	Rio Ferdinand	1	Manchester United
2010	Cristiano Ronaldo	Roy Keane	1	Manchester United
2010	Cristiano Ronaldo	Ruud van Nistelrooy	1	Manchester United
2010	Cristiano Ronaldo	Ryan Giggs	1	Manchester United
2010	Cristiano Ronaldo	Sergio Ramos	1	Real Madrid
2010	Cristiano Ronaldo	Thibaut Courtois	1	Real Madrid
2010	Cristiano Ronaldo	Toni Kroos	1	Real Madrid
2010	Cristiano Ronaldo	Wayne Rooney	1	Manchester United
2010	Cristiano Ronaldo	Zinedine Zidane	1	Real Madrid
2010	Dani Alves	Frenkie de Jong	1	Barcelona
2010	Dani Alves	Gavi	1	Barcelona
2010	Dani Alves	Gerard Pique	1	Barcelona
2010	Dani Alves	Ilkay Gundogan	1	Barcelona
2010	Dani Alves	Inaki Pena	1	Barcelona
2010	Dani Alves	Jordi Alba	1	Barcelona
2010	Dani Alves	Jules Kounde	1	Barcelona
2010	Dani Alves	Lamine Yamal	1	Barcelona
2010	Dani Alves	Lionel Messi	1	Barcelona
2010	Dani Alves	Luis Suarez	1	Barcelona
2010	Dani Alves	Marc-Andre ter Stegen	1	Barcelona
2010	Dani Alves	Neymar	1	Barcelona
2010	Dani Alves	Pedri	1	Barcelona
2010	Dani Alves	Raphinha	1	Barcelona
2010	Dani Alves	Robert Lewandowski	1	Barcelona
2010	Dani Alves	Ronald Araujo	1	Barcelona
2010	Dani Alves	Samuel Eto'o	1	Barcelona
2010	Dani Alves	Sergio Busquets	1	Barcelona
2010	Dani Alves	Victor Valdes	1	Barcelona
2010	Dani Alves	Xavi Hernandez	1	Barcelona
2010	Dani Carvajal	David Alaba	1	Real Madrid
2010	Dani Carvajal	Eduardo Camavinga	1	Real Madrid
2010	Dani Carvajal	Federico Valverde	1	Real Madrid
2010	Dani Carvajal	Ferland Mendy	1	Real Madrid
2010	Dani Carvajal	Gareth Bale	1	Real Madrid
2010	Dani Carvajal	Iker Casillas	1	Real Madrid
2010	Dani Carvajal	Jude Bellingham	1	Real Madrid
2010	Dani Carvajal	Karim Benzema	1	Real Madrid
2010	Dani Carvajal	Kylian Mbappe	1	Real Madrid
2010	Dani Carvajal	Luka Modric	1	Real Madrid
2010	Dani Carvajal	Marcelo	1	Real Madrid
2010	Dani Carvajal	Raphael Varane	1	Real Madrid
2010	Dani Carvajal	Raul	1	Real Madrid
2010	Dani Carvajal	Sergio Ramos	1	Real Madrid
2010	Dani Carvajal	Thibaut Courtois	1	Real Madrid
2010	Dani Carvajal	Toni Kroos	1	Real Madrid
2010	Dani Carvajal	Zinedine Zidane	1	Real Madrid
2010	Daniel Sturridge	Darwin Nunez	1	Liverpool
2010	Daniel Sturridge	Diogo Jota	1	Liverpool
2010	Daniel Sturridge	Dominik Szoboszlai	1	Liverpool
2010	Daniel Sturridge	Fabinho	1	Liverpool
2010	Daniel Sturridge	Fernando Torres	1	Liverpool
2010	Daniel Sturridge	Gini Wijnaldum	1	Liverpool
2010	Daniel Sturridge	Ibrahima Konaté	1	Liverpool
2010	Daniel Sturridge	James Milner	1	Liverpool
2010	Daniel Sturridge	Jamie Carragher	1	Liverpool
2010	Daniel Sturridge	Joe Gomez	1	Liverpool
2010	Daniel Sturridge	Joel Matip	1	Liverpool
2010	Daniel Sturridge	Luis Diaz	1	Liverpool
2010	Daniel Sturridge	Martin Skrtel	1	Liverpool
2010	Daniel Sturridge	Mohamed Salah	1	Liverpool
2010	Daniel Sturridge	Roberto Firmino	1	Liverpool
2010	Daniel Sturridge	Sami Hyypia	1	Liverpool
2010	Daniel Sturridge	Steven Gerrard	1	Liverpool
2010	Daniel Sturridge	Thiago Alcantara	1	Liverpool
2010	Daniel Sturridge	Trent Alexander-Arnold	1	Liverpool
2010	Daniel Sturridge	Virgil van Dijk	1	Liverpool
2010	Daniel Sturridge	Xabi Alonso	1	Liverpool
2010	Daniele De Rossi	Edin Dzeko	1	AS Roma
2010	Daniele De Rossi	Francesco Totti	1	AS Roma
2010	Daniele De Rossi	Gabriel Batistuta	1	AS Roma
2010	Daniele De Rossi	Gianluca Mancini	1	AS Roma
2010	Daniele De Rossi	John Arne Riise	1	AS Roma
2010	Daniele De Rossi	Leonardo Spinazzola	1	AS Roma
2010	Daniele De Rossi	Lorenzo Pellegrini	1	AS Roma
2010	Daniele De Rossi	Mile Svilar	1	AS Roma
2010	Daniele De Rossi	Nicolo Zaniolo	1	AS Roma
2010	Daniele De Rossi	Paulo Dybala	1	AS Roma
2010	Daniele De Rossi	Roger Ibanez	1	AS Roma
2010	Daniele De Rossi	Romelu Lukaku	1	AS Roma
2010	Daniele De Rossi	Rui Patricio	1	AS Roma
2010	Daniele De Rossi	Stephan El Shaarawy	1	AS Roma
2010	Daniele De Rossi	Tammy Abraham	1	AS Roma
2010	Darwin Nunez	Diogo Jota	1	Liverpool
2010	Darwin Nunez	Dominik Szoboszlai	1	Liverpool
2010	Darwin Nunez	Fabinho	1	Liverpool
2010	Darwin Nunez	Fernando Torres	1	Liverpool
2010	Darwin Nunez	Gini Wijnaldum	1	Liverpool
2010	Darwin Nunez	Ibrahima Konaté	1	Liverpool
2010	Darwin Nunez	James Milner	1	Liverpool
2010	Darwin Nunez	Jamie Carragher	1	Liverpool
2010	Darwin Nunez	Joe Gomez	1	Liverpool
2010	Darwin Nunez	Joel Matip	1	Liverpool
2010	Darwin Nunez	Luis Diaz	1	Liverpool
2010	Darwin Nunez	Martin Skrtel	1	Liverpool
2010	Darwin Nunez	Mohamed Salah	1	Liverpool
2010	Darwin Nunez	Roberto Firmino	1	Liverpool
2010	Darwin Nunez	Sami Hyypia	1	Liverpool
2010	Darwin Nunez	Steven Gerrard	1	Liverpool
2010	Darwin Nunez	Thiago Alcantara	1	Liverpool
2010	Darwin Nunez	Trent Alexander-Arnold	1	Liverpool
2010	Darwin Nunez	Virgil van Dijk	1	Liverpool
2010	Darwin Nunez	Xabi Alonso	1	Liverpool
2010	David Alaba	Dayot Upamecano	1	Bayern Munich
2010	David Alaba	Eduardo Camavinga	1	Real Madrid
2010	David Alaba	Eric Maxim Choupo-Moting	1	Bayern Munich
2010	David Alaba	Federico Valverde	1	Real Madrid
2010	David Alaba	Ferland Mendy	1	Real Madrid
2010	David Alaba	Franck Ribery	1	Bayern Munich
2010	David Alaba	Gareth Bale	1	Real Madrid
2010	David Alaba	Harry Kane	1	Bayern Munich
2010	David Alaba	Iker Casillas	1	Real Madrid
2010	David Alaba	Jamal Musiala	1	Bayern Munich
2010	David Alaba	Jerome Boateng	1	Bayern Munich
2010	David Alaba	Joshua Kimmich	1	Bayern Munich
2010	David Alaba	Jude Bellingham	1	Real Madrid
2010	David Alaba	Karim Benzema	1	Real Madrid
2010	David Alaba	Kingsley Coman	1	Bayern Munich
2010	David Alaba	Kylian Mbappe	1	Real Madrid
2010	David Alaba	Leon Goretzka	1	Bayern Munich
2010	David Alaba	Leroy Sane	1	Bayern Munich
2010	David Alaba	Luka Modric	1	Real Madrid
2010	David Alaba	Marcelo	1	Real Madrid
2010	David Alaba	Mario Mandzukic	1	Bayern Munich
2010	David Alaba	Mats Hummels	1	Bayern Munich
2010	David Alaba	Matthijs de Ligt	1	Bayern Munich
2010	David Alaba	Oliver Kahn	1	Bayern Munich
2010	David Alaba	Philipp Lahm	1	Bayern Munich
2010	David Alaba	Rafinha	1	Bayern Munich
2010	David Alaba	Raphael Varane	1	Real Madrid
2010	David Alaba	Raul	1	Real Madrid
2010	David Alaba	Robert Lewandowski	1	Bayern Munich
2010	David Alaba	Serge Gnabry	1	Bayern Munich
2010	David Alaba	Sergio Ramos	1	Real Madrid
2010	David Alaba	Sven Ulreich	1	Bayern Munich
2010	David Alaba	Thibaut Courtois	1	Real Madrid
2010	David Alaba	Thomas Muller	2	Bayern Munich
2010	David Alaba	Toni Kroos	1	Real Madrid
2010	David Alaba	Zinedine Zidane	1	Real Madrid
2010	David Beckham	David de Gea	1	Manchester United
2010	David Beckham	Eric Cantona	1	Manchester United
2010	David Beckham	Gary Neville	1	Manchester United
2010	David Beckham	Harry Maguire	1	Manchester United
2010	David Beckham	Lisandro Martinez	1	Manchester United
2010	David Beckham	Luke Shaw	1	Manchester United
2010	David Beckham	Nemanja Vidic	1	Manchester United
2010	David Beckham	Patrice Evra	1	Manchester United
2010	David Beckham	Paul Scholes	1	Manchester United
2010	David Beckham	Peter Schmeichel	1	Manchester United
2010	David Beckham	Rio Ferdinand	1	Manchester United
2010	David Beckham	Roy Keane	1	Manchester United
2010	David Beckham	Ruud van Nistelrooy	1	Manchester United
2010	David Beckham	Ryan Giggs	1	Manchester United
2010	David Beckham	Wayne Rooney	1	Manchester United
2010	David de Gea	Eric Cantona	1	Manchester United
2010	David de Gea	Gary Neville	1	Manchester United
2010	David de Gea	Harry Maguire	1	Manchester United
2010	David de Gea	Lisandro Martinez	1	Manchester United
2010	David de Gea	Luke Shaw	1	Manchester United
2010	David de Gea	Nemanja Vidic	1	Manchester United
2010	David de Gea	Patrice Evra	1	Manchester United
2010	David de Gea	Paul Scholes	1	Manchester United
2010	David de Gea	Peter Schmeichel	1	Manchester United
2010	David de Gea	Rio Ferdinand	1	Manchester United
2010	David de Gea	Roy Keane	1	Manchester United
2010	David de Gea	Ruud van Nistelrooy	1	Manchester United
2010	David de Gea	Ryan Giggs	1	Manchester United
2010	David de Gea	Wayne Rooney	1	Manchester United
2010	Davide Calabria	Fikayo Tomori	1	AC Milan
2010	Davide Calabria	Filippo Inzaghi	1	AC Milan
2010	Davide Calabria	Gennaro Gattuso	1	AC Milan
2010	Davide Calabria	Gianluigi Donnarumma	1	AC Milan
2010	Davide Calabria	Ismael Bennacer	1	AC Milan
2010	Davide Calabria	Kaka	1	AC Milan
2010	Davide Calabria	Mike Maignan	1	AC Milan
2010	Davide Calabria	Olivier Giroud	1	AC Milan
2010	Davide Calabria	Paolo Maldini	1	AC Milan
2010	Davide Calabria	Rafael Leao	1	AC Milan
2010	Davide Calabria	Samuel Chukwueze	1	AC Milan
2010	Davide Calabria	Sandro Tonali	1	AC Milan
2010	Davide Calabria	Simon Kjær	1	AC Milan
2010	Davide Calabria	Theo Hernandez	1	AC Milan
2010	Davide Calabria	Zlatan Ibrahimović	1	AC Milan
2010	Dayot Upamecano	Eric Maxim Choupo-Moting	1	Bayern Munich
2010	Dayot Upamecano	Franck Ribery	1	Bayern Munich
2010	Dayot Upamecano	Harry Kane	1	Bayern Munich
2010	Dayot Upamecano	Jamal Musiala	1	Bayern Munich
2010	Dayot Upamecano	Jerome Boateng	1	Bayern Munich
2010	Dayot Upamecano	Joshua Kimmich	1	Bayern Munich
2010	Dayot Upamecano	Kingsley Coman	1	Bayern Munich
2010	Dayot Upamecano	Leon Goretzka	1	Bayern Munich
2010	Dayot Upamecano	Leroy Sane	1	Bayern Munich
2010	Dayot Upamecano	Mario Mandzukic	1	Bayern Munich
2010	Dayot Upamecano	Mats Hummels	1	Bayern Munich
2010	Dayot Upamecano	Matthijs de Ligt	1	Bayern Munich
2010	Dayot Upamecano	Oliver Kahn	1	Bayern Munich
2010	Dayot Upamecano	Philipp Lahm	1	Bayern Munich
2010	Dayot Upamecano	Rafinha	1	Bayern Munich
2010	Dayot Upamecano	Robert Lewandowski	1	Bayern Munich
2010	Dayot Upamecano	Serge Gnabry	1	Bayern Munich
2010	Dayot Upamecano	Sven Ulreich	1	Bayern Munich
2010	Dayot Upamecano	Thomas Muller	2	Bayern Munich
2010	Diogo Jota	Dominik Szoboszlai	1	Liverpool
2010	Diogo Jota	Fabinho	1	Liverpool
2010	Diogo Jota	Fernando Torres	1	Liverpool
2010	Diogo Jota	Gini Wijnaldum	1	Liverpool
2010	Diogo Jota	Ibrahima Konaté	1	Liverpool
2010	Diogo Jota	James Milner	1	Liverpool
2010	Diogo Jota	Jamie Carragher	1	Liverpool
2010	Diogo Jota	Joe Gomez	1	Liverpool
2010	Diogo Jota	Joel Matip	1	Liverpool
2010	Diogo Jota	Luis Diaz	1	Liverpool
2010	Diogo Jota	Martin Skrtel	1	Liverpool
2010	Diogo Jota	Mohamed Salah	1	Liverpool
2010	Diogo Jota	Roberto Firmino	1	Liverpool
2010	Diogo Jota	Sami Hyypia	1	Liverpool
2010	Diogo Jota	Steven Gerrard	1	Liverpool
2010	Diogo Jota	Thiago Alcantara	1	Liverpool
2010	Diogo Jota	Trent Alexander-Arnold	1	Liverpool
2010	Diogo Jota	Virgil van Dijk	1	Liverpool
2010	Diogo Jota	Xabi Alonso	1	Liverpool
2010	Dominik Szoboszlai	Fabinho	1	Liverpool
2010	Dominik Szoboszlai	Fernando Torres	1	Liverpool
2010	Dominik Szoboszlai	Gini Wijnaldum	1	Liverpool
2010	Dominik Szoboszlai	Ibrahima Konaté	1	Liverpool
2010	Dominik Szoboszlai	James Milner	1	Liverpool
2010	Dominik Szoboszlai	Jamie Carragher	1	Liverpool
2010	Dominik Szoboszlai	Joe Gomez	1	Liverpool
2010	Dominik Szoboszlai	Joel Matip	1	Liverpool
2010	Dominik Szoboszlai	Luis Diaz	1	Liverpool
2010	Dominik Szoboszlai	Martin Skrtel	1	Liverpool
2010	Dominik Szoboszlai	Mohamed Salah	1	Liverpool
